dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,45,20190616,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,46,20190623,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,47,20190630,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,48,20190707,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,49,20190714,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,50,20190721,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,51,20190728,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,52,20190804,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,53,20190811,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,54,20190818,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,55,20190825,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,56,20190901,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,57,20190908,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,58,20190915,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,59,20190922,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,60,20190929,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,61,20191006,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,62,20191013,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,63,20191020,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,64,20191027,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,65,20191103,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,66,20191110,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,67,20191117,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,68,20191124,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,69,20191201,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,70,20191208,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,71,20191215,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,72,20191222,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,73,20191229,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,74,20200105,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,75,20200112,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,76,20200119,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,77,20200126,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,78,20200202,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,79,20200209,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,80,20200216,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,81,20200223,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,82,20200301,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,83,20200308,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,84,20200315,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,85,20200322,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,86,20200329,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,87,20200405,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,88,20200412,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,89,20200419,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,90,20200426,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,91,20200503,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,92,20200510,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,93,20200517,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,94,20200524,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,95,20200531,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,96,20200607,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,97,20200614,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,98,20200621,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,99,20200628,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,100,20200705,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,101,20200712,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,102,20200719,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,103,20200726,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,104,20200802,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,105,20200809,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,106,20200816,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,107,20200823,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,108,20200830,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,109,20200906,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,110,20200913,0,NONE
dbo,WABestBetUsageAggregationByDate,IX_WABestBetUsageAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,111,NULL,0,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,1,20180812,0,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,2,20180819,538,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,3,20180826,687,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,4,20180902,724,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,5,20180909,802,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,6,20180916,840,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,7,20180923,783,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,8,20180930,845,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,9,20181007,776,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,10,20181014,755,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,11,20181021,613,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,12,20181028,703,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,13,20181104,766,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,14,20181111,782,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,15,20181118,727,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,16,20181125,783,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,17,20181202,641,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,18,20181209,719,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,19,20181216,721,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,20,20181223,683,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,21,20181230,531,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,22,20190106,535,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,23,20190113,657,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,24,20190120,633,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,25,20190127,714,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,26,20190203,713,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,27,20190210,709,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,28,20190217,770,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,29,20190224,835,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,30,20190303,735,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,31,20190310,648,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,32,20190317,718,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,33,20190324,821,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,34,20190331,667,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,35,20190407,811,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,36,20190414,923,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,37,20190421,479,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,38,20190428,811,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,39,20190505,620,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,40,20190512,800,NONE
dbo,WABrowserAggregationByDate,IX_WABrowserAggregationByDate_AggregationId_IncludeSubSites_DateId,CLUSTERED,DateIdPS,DateIdPF,41,20190519,849,NONE
